brand,description,generique,image,model,title,url
asp,Une pose facile Ce lambris est un revtement mural aussi facile poser que dcoratif Il est vendu sous la forme de bottes permettant de recouvrir 2 m de surface de la ou les cloison de votre choix Chaque lame possde un profil grain dorge et une languette aux extrmits qui permet de les emboiter les unes dans les autres La pose est ainsi plus simple et plus rapide Ce lambris se pose sur des tasseaux laide de clips lambris vendus sparment Une dcoration chaleureuse Les lambris en bois de pin maritime nont pas leur pareil pour apporter une note chaleureuse dans votre dcoration Ils donnent un esprit campagne ou chalet nimporte quelle pice de la maison Ces lambris arborent une finition naturelle lgrement vernie Vous pouvez donc les utiliser tels quels sans avoir besoin de les peindre ni de les traiter Nhsitez pas les associer un revtement de sol comme les panneaux de ciment pour renforcer le ct rtro de votre amnagement Matire Bois de pin maritime Dimensions Longueur 2 m x Largeur 10 cm x paisseur 10 mm Surface couverte 2 m Type de profil Grain dorge Aspect Rainur Conditionnement Botte de 2 m2 10 lames Qualit du bois Noueux Accessoires prvoir Clips lambris Usage du produit Parquet,,,asp,Lambris en bois de pin maritime noueux L 2 m l 10 cm p 10 mm Brico Dpt,https://www.bricodepot.fr/catalogue/lambris-en-bois-de-pin-maritime-noueux-l-2m-l-10cm-ep-10mm/prod7235/
asp,Un revtement impermable Fabriqu en PVC un matriau plastique impermable et imputrescible ce lambris est conu pour rsister leau et la moisissure Cela fait de lui le revtement idal pour les pices humides Vous pouvez ainsi le poser sur les murs et le plafond dune salle de bains ou dune cuisine Blanc aspect brillant Ce lambris en PVC blanc prsente une finition brillante particulirement lgante Son style intemporel convient de multiples dcors tandis que son aspect brillant offre lavantage de reflter au maximum la lumire et dajouter de la profondeur la pice Une facilit dutilisation Collage vissage ou agrafage il existe plusieurs techniques pour fixer ce lambris de 260 m de long sur une structure mtallique ou en bois Lger et facile manier il se pose aussi bien la verticale qu lhorizontale Pratique chaque lame sinsre dans une autre ce qui vite les raccords Un produit de qualit Garanti dix ans ce lambris en PVC blanc brillant obtient la note maximale A en matire de niveau dmission de substances volatiles dans lair intrieur Il est de plus certifi CE et rpond notamment la norme EN 13501 1 en termes de performance en raction au feu Dimensions L 260 m x l 25 cm x p 10 mm Propos en botte de 390 m 6 lames Matire PVC Type 1 frise Adapt aux pices humides Coloris blanc Aspect brillant,,,asp,Lambris PVC blanc brillant l 25 cm x L 260 m Brico Dpt,https://www.bricodepot.fr/catalogue/lambris-pvc-blanc-brillant-l-25-cm-x-l-260-m/prod7248/
asp,Un verre synthtique de remplacement Le panneau de verre synthtique est parfait pour remplacer vos vitrages casss Avec le panneau de verre synthtique de grande dimension vous pouvez mme crer des verrires Son aspect transparent laisse passer la lumire exactement comme le verre Il est trs facile nettoyer comme une vitre classique Le panneau de verre synthtique existe aussi dans les dimensions 100 x 100 cm et 100 x 200 cm Le verre synthtique prsente de nombreux avantages par rapport au verre classique Tout dabord il est plus rsistant et moins dangereux en cas de bris Il est trs lger ce qui vous permet de linstaller facilement De par sa composition il est simple travailler avec vos outils habituels Vous pouvez le dcouper aux dimensions souhaites laide dune scie sauteuse circulaire ou gone ou mme dun cutter Pour le percer prfrez un foret en acier Habillez le avec des profils en aluminium pour de belles finitions Coloris Transparent Matire Verre synthtique Dimensions Longueur 100 cm x Largeur 100 cm x paisseur 4 mm Re coupable Idal pour remplacer les vitrages casss,,,asp,Verre synthtique transparent l 100 x L 100 cm p 4 mm Brico Dpt,https://www.bricodepot.fr/catalogue/verre-synthetique-transparent-l-100-x-l-100-cm-ep-4-mm/prod7214/
asp,Un verre synthtique de remplacement Le panneau de verre synthtique est parfait pour remplacer vos vitrages casss Avec le panneau de verre synthtique de grande dimension vous pouvez mme crer des verrires Son aspect transparent laisse passer la lumire exactement comme le verre Il est trs facile nettoyer comme une vitre classique Le panneau de verre synthtique existe aussi dans les dimensions 100 x 100 cm et 100 x 200 cm Le verre synthtique prsente de nombreux avantages par rapport au verre classique Tout dabord il est plus rsistant et moins dangereux en cas de bris Il est trs lger ce qui vous permet de linstaller facilement De par sa composition il est simple travailler avec vos outils habituels Vous pouvez le dcouper aux dimensions souhaites laide dune scie sauteuse circulaire ou gone ou mme dun cutter Pour le percer prfrez un foret en acier Habillez le avec des profils en aluminium pour de belles finitions Coloris Transparent Matire Verre synthtique Dimensions Longueur 100 cm x Largeur 50 cm x paisseur 4 mm Recoupable Idal pour remplacer les vitrages casss,,,asp,Verre synthtique transparent L 100 X l 50 cm p 4 mm Brico Dpt,https://www.bricodepot.fr/catalogue/verre-synthetique-transparent-l-100-x-l-50-cm-ep-4-mm/prod7213/
,Avec sa formule base de copolymre styrne isoprne la colle Fixation Neoplus peut tre utilise en intrieur comme en extrieur Elle pourra vous tre utile pour fixer des objets sur du bois et ses drivs Lambris plinthes tasseaux en bois massif baguettes du PVC rigide prises cbles lectriques profils des mtaux profils mtalliques des CarrelagesPierres dalles briquettes ou encore des lments dcoratifs en polyurthane expans fausses poutres moulures Ce mastic de type noprne est particulirment recommand pour tous les collages ncessitant une prise instantanne sur tous les matriaux avec une forte rsistance larrachement Sa formule instantane ne permet en revanche pas le repositionnement des matriaux lors de la pose Ne convient pas pour les miroirs le polystyrne expans et extrud le PE et le PP le PTFE Pour lutiliser TAPE 1 DCOUPER PUIS COLLER Aprs avoir coup lembout de la cartouche et de la canule au diamtre dsir appliquez la colle sur lune des 2 surfaces par cordon ou par plots laide dun pistolet sur une seule des deux surfaces joindre TAPE 2 ASSEMBLER LES LEMENTS ENTRE EUX Assemblez les 2 surfaces en contact en appuyant fortement pour craser la colle La prise est immdiate La rsistance finale du collage est obtenue aprs 48 H minimum TAPE 3 PRCAUTION POUR OBJETS LOURDS Dans le cas dobjets plus lourds ou de grande nervosit effectuer lopration ci dessus puis juste aprs le collage procdez un affichage temps de gommage de 5 mn Assemblez les lements entre eux R assemblez cest coll 5 8 minutes pour les surfaces non poreuses,cartouche,,,Lot de 3 cartouches colle de fixation Noplus type noprne tous matriaux 390 g Brico Dpt,https://www.bricodepot.fr/catalogue/lot-de-3-cartouches-colle-de-fixation-neoplus-type-neoprene-tous-materiaux-390-g/prod7153/
,Intext abrit Tous matriaux mme non poreux Produit dangereux Respecter les prcautions demploi Dangereux Respecter les conditions demploi,cartouche,,,Colle de fixation Noplus type noprne matriaux poreux et non poreux cartouche 390 g Brico Dpt,https://www.bricodepot.fr/catalogue/colle-de-fixation-neoplus-type-neoprene-materiaux-poreux-et-non-poreux-cartouche-390-g/prod7150/
,Colle Pattex Ni Clou Ni Vis Extra Fort Rapide pour un rsultat fiable et rapide sans percer Vous en avez assez de devoir utiliser des clous et des vis lors de vos travaux de collage Que ce soit pour des travaux en intrieur ou extrieur abrit pour un collage sur mur ou plafond la colle Extra Fort Rapide vous assure une fixation puissante Cette colle sans solvant est idale pour la plupart des matriaux Sauf PP PE PTFE comme verre bois bton polystyrne ou cramique Particulirement efficace pour des applications en intrieur elle assure un collage solide sur les matriaux lourds mais aussi sur les objets tels que les plinthes patres tasseaux tagres etc Un des deux matriaux doit tre poreux Utilisation en intrieur et extrieur abrit Collage peut tre sollicit aprs seulement 12 heures Prise immdiate ajustable 10 min formule acrylique sans solvant Produit non irritant et nettoyable leau Format cartouche de 380 g Application 1Coupez lextrmit de la cartouche avec un cutter Vissez la canule tez le bouchon rouge et coupez la canule en biseau au diamtre voulu 2Insrez la cartouche dans un pistolet extrudeur Encollez une des deux surfaces 3 Assemblez immdiatement en pressant fortement Le maintien est immdiat Pour les objets lourds maintenir par tayage pendant 24 48 heures 4 Nettoyez les excs de colle leau 5 Aprs usage revissez le bouchon rouge sur la canule,cartouche,,,Colle extra forte rapide Ni Clou Ni Vis blanche cartouche 380 g Brico Dpt,https://www.bricodepot.fr/catalogue/colle-extra-forte-rapide-ni-clou-ni-vis-blanche-cartouche-380-g/prod7154/
asp,Un verre synthtique de remplacement Le panneau de verre synthtique est parfait pour remplacer vos vitrages casss Avec le panneau de verre synthtique de grande dimension vous pouvez mme crer des verrires Son aspect transparent laisse passer la lumire exactement comme le verre Il est trs facile nettoyer comme une vitre classique Le verre synthtique prsente de nombreux avantages par rapport au verre classique Tout dabord il est plus rsistant et moins dangereux en cas de bris Il est trs lger ce qui vous permet de linstaller facilement De par sa composition il est simple travailler avec vos outils habituels Vous pouvez le dcouper aux dimensions souhaites laide dune scie sauteuse circulaire ou gone ou mme dun cutter Pour le percer prfrez un foret en acier Habillez le avec des profils en aluminium pour de belles finitions Coloris Transparent Matire Verre synthtique Dimensions Longueur 100 cm x Largeur 100 cm x paisseur 25 mm Re coupable Idal pour remplacer les vitrages casss,,,asp,Verre synthtique transparent l 100 x L 100 cm p 25 mm Brico Dpt,https://www.bricodepot.fr/catalogue/verre-synthetique-transparent-l-100-x-l-100-cm-ep-25-mm/prod7209/
,Le pistolet colle Hobby 60 W est idal pour des rparations rapides Il est dot de la technologie thermofusible Cest un excellent choix pour dbuter dans lart du collage dcorations ftes de fin danne etc Utilisez uniquement des btons de colle diamtre 12mm 6 btons de colle sont inclus dans lemballage Buse de protection en silicone pour un fonctionnement en toute scurit Support mobile de travail intgr facilite la manipulation Descriptif technique Diamtre des btons de colle 12 mm Temprature max 180C Temps de chauffage 5 min Puissance 5 60W Tension de fonctionnement 120 240V50Hz Poids Dimensions de loutil 0200 kg 19014035 mm Longueur de cble 1 m,Pistolet,,,Pistolet colle Hobby multi usages loisirs 60 W Brico Dpt,https://www.bricodepot.fr/catalogue/pistolet-a-colle-hobby-multi-usages-loisirs-60-w/prod696/
asp,Des balustres rsistants et esthtiques Ce balustre est produit partir dpica sch une essence de bois privilgie dans lamnagement intrieur pour ses nombreuses qualits Le balustre en bois dpica sch est la fois lger et solide Il convient bien aux structures et charpentes et se montre parfait pour monter une balustrade stable et robuste Avec sa teinte claire naturelle et chaleureuse le balustre en bois dpica donne un aspect noble votre escalier ou votre rambarde Des balustres faciles monter Pour monter votre rambarde ou balustrade vous aurez besoin de plusieurs balustres Ils ont une importance capitale puisquils vont former une barrire entre la base et la rampe dun escalier ou dun tage et empcher la chute dune personne Ils devront idalement tre espacs de 15 cm pour assurer une bonne protection Il existe diffrents systmes de fixation des balustres demandez conseil nos experts en ligne ou en magasin Vous aurez besoin de peu doutils pour les installer une visseuseperceuse tant gnralement suffisante Lpica est un bois tendre simple travailler avec peu de risques dclatement lors du perage ou du vissage Catgorie Balustre Coloris Bois clair Matire Bois dpica sch Dimensions Largeur 50 mm x Hauteur 88 cm x paisseur 18 mm Origine du bois Pologne Garantie 2 ans,,,asp,Balustre en bois dpica sch Section 50x18 mm Brico Dpt,https://www.bricodepot.fr/catalogue/balustre-en-bois-depicea-seche-section-50x18-mm/prod6746/
mab,Panneau daccrochage H 60 cm Largueur 68 cm Matire Acier Charge maximale 16 kg Les conditions gnrales de garantie vie Magnusson sont disponibles laccueil de votre dpt Sauf indications contraires tous les outils Magnusson sont garantis vie Les consommables embouts et lames ne sont pas garantis Informations fournisseurs Nom Kingfisher International Products BV Adresse Rapenburgerstraat 175E 1011 VM Amsterdam The Netherlands Site web wwwkingfishercomproducts,,,f,Panneau porte outils 60 cm de hauteur Brico Dpt,https://www.bricodepot.fr/catalogue/panneau-porte-outils-60-cm-de-hauteur/prod65907/
mab,Crochets multiples H 6 cm Largueur 58 cm Matire Acier galvanis Charge maximale 2 kg Couleur gris Les conditions gnrales de garantie vie Magnusson sont disponibles laccueil de votre dpt Sauf indications contraires tous les outils Magnusson sont garantis vie Les consommables embouts et lames ne sont pas garantis Informations fournisseurs Nom Kingfisher International Products BV Adresse Rapenburgerstraat 175E 1011 VM Amsterdam The Netherlands Site web wwwkingfishercomproducts,,,f,Lot de 6 crochets multiples en acier galvanis Brico Dpt,https://www.bricodepot.fr/catalogue/lot-de-6-crochets-multiples-en-acier-galvanise/prod65906/
asp,Nos plans de travail GoodHome sont conus pour tre fonctionnels et faciles entretenir Il existe un large ventail doptions permettant de ladapter votre style pour rappeler les portes et accessoires GoodHome Vous pouvez ainsi crer un espace votre image Ce plan de travail est compatible avec la bande de chant sous la rfrence 302721 vendue sparment,,,asp,Plan de travail en stratifi aspect bois clair Kala l300xP62xEp38cm Brico Dpt,https://www.bricodepot.fr/catalogue/plan-de-travail-en-stratifie-aspect-bois-clair-kala-l300xp62xep38cm/prod65801/
